PSGC,REGION,PROVINCE_FIRE_DISTRICT,CONGRESSIONAL_DISTRICT,CITY_MUNICIPALITY,YEAR,INCIDENTS,INJURIES,DEATHS,ESTIMATED_DAMAGES
175310000,4B,PALAWAN,1ST,CUYO,2016,0,0,0,0
175311000,4B,PALAWAN,1ST,DUMARAN,2012,2,0,0,0
175311000,4B,PALAWAN,1ST,DUMARAN,2013,0,0,0,0
175311000,4B,PALAWAN,1ST,DUMARAN,2014,0,0,0,0
175311000,4B,PALAWAN,1ST,DUMARAN,2015,0,0,0,0
175311000,4B,PALAWAN,1ST,DUMARAN,2016,1,0,0,3000
175312000,4B,PALAWAN,1ST,EL NIDO,2012,0,0,0,0
175312000,4B,PALAWAN,1ST,EL NIDO,2013,1,0,0,30000
175312000,4B,PALAWAN,1ST,EL NIDO,2014,1,0,0,300000
175312000,4B,PALAWAN,1ST,EL NIDO,2015,1,1,0,300000
175312000,4B,PALAWAN,1ST,EL NIDO,2016,0,0,0,0
175321000,4B,PALAWAN,1ST,KALAYAAN,2012,0,0,0,0
175321000,4B,PALAWAN,1ST,KALAYAAN,2013,0,0,0,0
175321000,4B,PALAWAN,1ST,KALAYAAN,2014,0,0,0,0
175321000,4B,PALAWAN,1ST,KALAYAAN,2015,0,0,0,0
175321000,4B,PALAWAN,1ST,KALAYAAN,2016,0,0,0,0
175313000,4B,PALAWAN,1ST,LINAPACAN,2012,0,0,0,0
175313000,4B,PALAWAN,1ST,LINAPACAN,2013,0,0,0,0
175313000,4B,PALAWAN,1ST,LINAPACAN,2014,0,0,0,0
175313000,4B,PALAWAN,1ST,LINAPACAN,2015,0,0,0,0
175313000,4B,PALAWAN,1ST,LINAPACAN,2016,0,0,0,0
175314000,4B,PALAWAN,1ST,MAGSAYSAY,2012,0,0,0,0
175314000,4B,PALAWAN,1ST,MAGSAYSAY,2013,0,0,0,0
175314000,4B,PALAWAN,1ST,MAGSAYSAY,2014,0,0,0,0
175314000,4B,PALAWAN,1ST,MAGSAYSAY,2015,0,0,0,0
175314000,4B,PALAWAN,1ST,MAGSAYSAY,2016,0,0,0,0
175315000,4B,PALAWAN,2ND,NARRA,2012,4,3,1,31010000
175315000,4B,PALAWAN,2ND,NARRA,2013,8,0,0,520000
175315000,4B,PALAWAN,2ND,NARRA,2014,4,0,0,459000
175315000,4B,PALAWAN,2ND,NARRA,2015,6,0,0,414000
175315000,4B,PALAWAN,2ND,NARRA,2016,20,0,0,872000
175316000,4B,PALAWAN,3RD,PUERTO PRINCESA CITY (CAPITAL),2012,41,4,0,26251275
175316000,4B,PALAWAN,3RD,PUERTO PRINCESA CITY (CAPITAL),2013,41,4,2,68136300
175316000,4B,PALAWAN,3RD,PUERTO PRINCESA CITY (CAPITAL),2014,39,1,0,5241180
175316000,4B,PALAWAN,3RD,PUERTO PRINCESA CITY (CAPITAL),2015,33,1,0,15464400
175316000,4B,PALAWAN,3RD,PUERTO PRINCESA CITY (CAPITAL),2016,206,6,1,5780600
175317000,4B,PALAWAN,2ND,QUEZON,2012,0,0,0,0
175317000,4B,PALAWAN,2ND,QUEZON,2013,0,0,0,0
175317000,4B,PALAWAN,2ND,QUEZON,2014,1,2,2,50000
175317000,4B,PALAWAN,2ND,QUEZON,2015,3,0,0,636710
175317000,4B,PALAWAN,2ND,QUEZON,2016,10,0,0,4607632
175323000,4B,PALAWAN,2ND,RIZAL (MARCOS),2012,1,0,0,0
175323000,4B,PALAWAN,2ND,RIZAL (MARCOS),2013,0,0,0,0
175323000,4B,PALAWAN,2ND,RIZAL (MARCOS),2014,0,0,0,0
175323000,4B,PALAWAN,2ND,RIZAL (MARCOS),2015,1,0,0,100000
175323000,4B,PALAWAN,2ND,RIZAL (MARCOS),2016,1,0,0,10000
175318000,4B,PALAWAN,1ST,ROXAS,2012,1,0,0,271300
175318000,4B,PALAWAN,1ST,ROXAS,2013,1,0,0,15000
175318000,4B,PALAWAN,1ST,ROXAS,2014,0,0,0,0
175318000,4B,PALAWAN,1ST,ROXAS,2015,3,1,0,935000
175318000,4B,PALAWAN,1ST,ROXAS,2016,6,0,1,785000
175319000,4B,PALAWAN,1ST,SAN VICENTE,2012,0,0,0,0
175319000,4B,PALAWAN,1ST,SAN VICENTE,2013,1,0,0,2000000
175319000,4B,PALAWAN,1ST,SAN VICENTE,2014,0,0,0,0
175319000,4B,PALAWAN,1ST,SAN VICENTE,2015,0,0,0,0
175319000,4B,PALAWAN,1ST,SAN VICENTE,2016,0,0,0,0
175324000,4B,PALAWAN,2ND,SOFRONIO ESPAãOLA,2012,2,0,0,5000000
175324000,4B,PALAWAN,2ND,SOFRONIO ESPAãOLA,2013,3,0,0,30000
175324000,4B,PALAWAN,2ND,SOFRONIO ESPAãOLA,2014,1,0,0,1500000
175324000,4B,PALAWAN,2ND,SOFRONIO ESPAãOLA,2015,0,0,0,0
175324000,4B,PALAWAN,2ND,SOFRONIO ESPAãOLA,2016,2,0,0,20000
175320000,4B,PALAWAN,1ST,TAYTAY,2012,1,0,0,900000
175320000,4B,PALAWAN,1ST,TAYTAY,2013,3,0,2,564000
175320000,4B,PALAWAN,1ST,TAYTAY,2014,0,0,0,0
175320000,4B,PALAWAN,1ST,TAYTAY,2015,1,0,0,191680
175320000,4B,PALAWAN,1ST,TAYTAY,2016,0,0,0,0
175901000,4B,ROMBLON,LONE,ALCANTARA,2012,1,0,0,0
175901000,4B,ROMBLON,LONE,ALCANTARA,2013,2,0,0,715000
175901000,4B,ROMBLON,LONE,ALCANTARA,2014,0,0,0,0
175901000,4B,ROMBLON,LONE,ALCANTARA,2015,1,0,0,30000
175901000,4B,ROMBLON,LONE,ALCANTARA,2016,2,0,0,33000
175902000,4B,ROMBLON,LONE,BANTON,2012,1,0,0,70000
175902000,4B,ROMBLON,LONE,BANTON,2013,0,0,0,0
175902000,4B,ROMBLON,LONE,BANTON,2014,0,0,0,0
175902000,4B,ROMBLON,LONE,BANTON,2015,1,0,0,1200000
175902000,4B,ROMBLON,LONE,BANTON,2016,0,0,0,0
175903000,4B,ROMBLON,LONE,CAJIDIOCAN,2012,0,0,0,0
175903000,4B,ROMBLON,LONE,CAJIDIOCAN,2013,1,0,0,90000
175903000,4B,ROMBLON,LONE,CAJIDIOCAN,2014,0,0,0,0
175903000,4B,ROMBLON,LONE,CAJIDIOCAN,2015,1,0,0,1000
175903000,4B,ROMBLON,LONE,CAJIDIOCAN,2016,2,0,0,31000
175904000,4B,ROMBLON,LONE,CALATRAVA,2012,0,0,0,0
175904000,4B,ROMBLON,LONE,CALATRAVA,2013,0,0,0,0
175904000,4B,ROMBLON,LONE,CALATRAVA,2014,0,0,0,0
175904000,4B,ROMBLON,LONE,CALATRAVA,2015,1,0,0,60000
175904000,4B,ROMBLON,LONE,CALATRAVA,2016,5,0,0,21500
175905000,4B,ROMBLON,LONE,CONCEPCION,2012,1,0,0,0
175905000,4B,ROMBLON,LONE,CONCEPCION,2013,1,0,0,20000
175905000,4B,ROMBLON,LONE,CONCEPCION,2014,0,0,0,0
175905000,4B,ROMBLON,LONE,CONCEPCION,2015,0,0,0,0
175905000,4B,ROMBLON,LONE,CONCEPCION,2016,1,0,0,20000
175906000,4B,ROMBLON,LONE,CORCUERA,2012,2,0,0,0
175906000,4B,ROMBLON,LONE,CORCUERA,2013,1,0,0,100000
175906000,4B,ROMBLON,LONE,CORCUERA,2014,0,0,0,0
175906000,4B,ROMBLON,LONE,CORCUERA,2015,0,0,0,0
175906000,4B,ROMBLON,LONE,CORCUERA,2016,1,1,0,50000
175916000,4B,ROMBLON,LONE,FERROL,2012,0,0,0,0
175916000,4B,ROMBLON,LONE,FERROL,2013,0,0,0,0
175916000,4B,ROMBLON,LONE,FERROL,2014,0,0,0,0
175916000,4B,ROMBLON,LONE,FERROL,2015,0,0,0,0
175916000,4B,ROMBLON,LONE,FERROL,2016,1,0,0,50000
175907000,4B,ROMBLON,LONE,LOOC,2012,1,0,0,850000
175907000,4B,ROMBLON,LONE,LOOC,2013,1,0,0,55000
175907000,4B,ROMBLON,LONE,LOOC,2014,2,0,0,1020000
175907000,4B,ROMBLON,LONE,LOOC,2015,0,0,0,0
175907000,4B,ROMBLON,LONE,LOOC,2016,1,0,0,20000
175908000,4B,ROMBLON,LONE,MAGDIWANG,2012,1,0,0,26000
175908000,4B,ROMBLON,LONE,MAGDIWANG,2013,0,0,0,0
175908000,4B,ROMBLON,LONE,MAGDIWANG,2014,0,0,0,0
175908000,4B,ROMBLON,LONE,MAGDIWANG,2015,0,0,0,0
175908000,4B,ROMBLON,LONE,MAGDIWANG,2016,1,0,0,0
175909000,4B,ROMBLON,LONE,ODIONGAN,2012,1,0,0,6000000
175909000,4B,ROMBLON,LONE,ODIONGAN,2013,1,0,0,130000
175909000,4B,ROMBLON,LONE,ODIONGAN,2014,3,0,0,610000
175909000,4B,ROMBLON,LONE,ODIONGAN,2015,4,1,0,94000
175909000,4B,ROMBLON,LONE,ODIONGAN,2016,6,0,0,575000
175910000,4B,ROMBLON,LONE,ROMBLON (CAPITAL),2012,3,0,1,1680000
175910000,4B,ROMBLON,LONE,ROMBLON (CAPITAL),2013,0,0,0,0
175910000,4B,ROMBLON,LONE,ROMBLON (CAPITAL),2014,7,1,0,5855000
175910000,4B,ROMBLON,LONE,ROMBLON (CAPITAL),2015,2,0,0,40000
175910000,4B,ROMBLON,LONE,ROMBLON (CAPITAL),2016,5,0,0,6000
175911000,4B,ROMBLON,LONE,SAN AGUSTIN,2012,1,0,0,20000
175911000,4B,ROMBLON,LONE,SAN AGUSTIN,2013,0,0,0,0
175911000,4B,ROMBLON,LONE,SAN AGUSTIN,2014,1,0,0,300000
175911000,4B,ROMBLON,LONE,SAN AGUSTIN,2015,2,0,0,250000
175911000,4B,ROMBLON,LONE,SAN AGUSTIN,2016,3,0,0,12000
175912000,4B,ROMBLON,LONE,SAN ANDRES,2012,1,0,0,6960000
175912000,4B,ROMBLON,LONE,SAN ANDRES,2013,1,0,0,1148500
175912000,4B,ROMBLON,LONE,SAN ANDRES,2014,2,0,0,1200000
175912000,4B,ROMBLON,LONE,SAN ANDRES,2015,1,0,0,50000
175912000,4B,ROMBLON,LONE,SAN ANDRES,2016,1,0,0,40000
175913000,4B,ROMBLON,LONE,SAN FERNANDO,2012,2,0,0,0
175913000,4B,ROMBLON,LONE,SAN FERNANDO,2013,1,0,0,2500000
175913000,4B,ROMBLON,LONE,SAN FERNANDO,2014,1,0,0,6700000
175913000,4B,ROMBLON,LONE,SAN FERNANDO,2015,0,0,0,0
175913000,4B,ROMBLON,LONE,SAN FERNANDO,2016,2,0,0,411902.56
175914000,4B,ROMBLON,LONE,SAN JOSE,2012,0,0,0,0
175914000,4B,ROMBLON,LONE,SAN JOSE,2013,0,0,0,0
175914000,4B,ROMBLON,LONE,SAN JOSE,2014,0,0,0,0
175914000,4B,ROMBLON,LONE,SAN JOSE,2015,0,0,0,0
175914000,4B,ROMBLON,LONE,SAN JOSE,2016,0,0,0,0
175915000,4B,ROMBLON,LONE,SANTA FE,2012,0,0,0,0
175915000,4B,ROMBLON,LONE,SANTA FE,2013,0,0,0,0
175915000,4B,ROMBLON,LONE,SANTA FE,2014,0,0,0,0
175915000,4B,ROMBLON,LONE,SANTA FE,2015,1,0,0,50000
175915000,4B,ROMBLON,LONE,SANTA FE,2016,1,0,0,50000
175917000,4B,ROMBLON,LONE,SANTA MARIA,2012,0,0,0,0
175917000,4B,ROMBLON,LONE,SANTA MARIA,2013,0,0,0,0
175917000,4B,ROMBLON,LONE,SANTA MARIA,2014,0,0,0,0
175917000,4B,ROMBLON,LONE,SANTA MARIA,2015,1,0,0,40000
175917000,4B,ROMBLON,LONE,SANTA MARIA,2016,0,0,0,0
150708000,ARMM,BASILAN,LONE,AKBAR,2012,0,0,0,0
150708000,ARMM,BASILAN,LONE,AKBAR,2013,0,0,0,0
150708000,ARMM,BASILAN,LONE,AKBAR,2014,0,0,0,0
150708000,ARMM,BASILAN,LONE,AKBAR,2015,0,0,0,0
150708000,ARMM,BASILAN,LONE,AKBAR,2016,0,0,0,0
150709000,ARMM,BASILAN,LONE,AL-BARKA,2012,0,0,0,0
150709000,ARMM,BASILAN,LONE,AL-BARKA,2013,0,0,0,0
150709000,ARMM,BASILAN,LONE,AL-BARKA,2014,0,0,0,0
150709000,ARMM,BASILAN,LONE,AL-BARKA,2015,0,0,0,0
150709000,ARMM,BASILAN,LONE,AL-BARKA,2016,0,0,0,0
150710000,ARMM,BASILAN,LONE,HADJI MOHAMMAD AJUL,2012,0,0,0,0
150710000,ARMM,BASILAN,LONE,HADJI MOHAMMAD AJUL,2013,0,0,0,0
150710000,ARMM,BASILAN,LONE,HADJI MOHAMMAD AJUL,2014,0,0,0,0
150710000,ARMM,BASILAN,LONE,HADJI MOHAMMAD AJUL,2015,0,0,0,0
150710000,ARMM,BASILAN,LONE,HADJI MOHAMMAD AJUL,2016,0,0,0,0
150712000,ARMM,BASILAN,LONE,HADJI MUHTAMAD,2012,0,0,0,0
150712000,ARMM,BASILAN,LONE,HADJI MUHTAMAD,2013,0,0,0,0
150712000,ARMM,BASILAN,LONE,HADJI MUHTAMAD,2014,0,0,0,0
150712000,ARMM,BASILAN,LONE,HADJI MUHTAMAD,2015,0,0,0,0
150712000,ARMM,BASILAN,LONE,HADJI MUHTAMAD,2016,0,0,0,0
150702000,ARMM,BASILAN,LONE,LAMITAN CITY,2012,5,0,0,1280000
150702000,ARMM,BASILAN,LONE,LAMITAN CITY,2013,7,0,0,2610000
150702000,ARMM,BASILAN,LONE,LAMITAN CITY,2014,2,0,0,400000
150702000,ARMM,BASILAN,LONE,LAMITAN CITY,2015,2,0,0,350000
150702000,ARMM,BASILAN,LONE,LAMITAN CITY,2016,5,0,0,1405000
150703000,ARMM,BASILAN,LONE,LANTAWAN,2012,0,0,0,0
150703000,ARMM,BASILAN,LONE,LANTAWAN,2013,0,0,0,0
150703000,ARMM,BASILAN,LONE,LANTAWAN,2014,0,0,0,0
150703000,ARMM,BASILAN,LONE,LANTAWAN,2015,1,0,0,500000
150703000,ARMM,BASILAN,LONE,LANTAWAN,2016,0,0,0,0
150704000,ARMM,BASILAN,LONE,MALUSO,2012,0,0,0,0
150704000,ARMM,BASILAN,LONE,MALUSO,2013,0,0,0,0
150704000,ARMM,BASILAN,LONE,MALUSO,2014,2,0,0,600000
150704000,ARMM,BASILAN,LONE,MALUSO,2015,2,0,0,4000000
150704000,ARMM,BASILAN,LONE,MALUSO,2016,1,0,0,900000
150705000,ARMM,BASILAN,LONE,SUMISIP,2012,0,0,0,0
150705000,ARMM,BASILAN,LONE,SUMISIP,2013,1,0,0,600000
150705000,ARMM,BASILAN,LONE,SUMISIP,2014,0,0,0,0
150705000,ARMM,BASILAN,LONE,SUMISIP,2015,0,0,0,0
150705000,ARMM,BASILAN,LONE,SUMISIP,2016,0,0,0,0
150713000,ARMM,BASILAN,LONE,TABUAN-LASA,2012,0,0,0,0
150713000,ARMM,BASILAN,LONE,TABUAN-LASA,2013,0,0,0,0
150713000,ARMM,BASILAN,LONE,TABUAN-LASA,2014,0,0,0,0
150713000,ARMM,BASILAN,LONE,TABUAN-LASA,2015,0,0,0,0
150713000,ARMM,BASILAN,LONE,TABUAN-LASA,2016,0,0,0,0
150706000,ARMM,BASILAN,LONE,TIPO-TIPO,2012,0,0,0,0
150706000,ARMM,BASILAN,LONE,TIPO-TIPO,2013,0,0,0,0
150706000,ARMM,BASILAN,LONE,TIPO-TIPO,2014,0,0,0,0
150706000,ARMM,BASILAN,LONE,TIPO-TIPO,2015,0,0,0,0
150706000,ARMM,BASILAN,LONE,TIPO-TIPO,2016,0,0,0,0
150707000,ARMM,BASILAN,LONE,TUBURAN,2012,0,0,0,0
150707000,ARMM,BASILAN,LONE,TUBURAN,2013,0,0,0,0
150707000,ARMM,BASILAN,LONE,TUBURAN,2014,0,0,0,0
150707000,ARMM,BASILAN,LONE,TUBURAN,2015,0,0,0,0
150707000,ARMM,BASILAN,LONE,TUBURAN,2016,0,0,0,0
150711000,ARMM,BASILAN,LONE,UNGKAYA PUKAN,2012,0,0,0,0
150711000,ARMM,BASILAN,LONE,UNGKAYA PUKAN,2013,0,0,0,0
150711000,ARMM,BASILAN,LONE,UNGKAYA PUKAN,2014,0,0,0,0
150711000,ARMM,BASILAN,LONE,UNGKAYA PUKAN,2015,0,0,0,0
150711000,ARMM,BASILAN,LONE,UNGKAYA PUKAN,2016,0,0,0,0
153637000,ARMM,LANAO DEL SUR,1ST,AMAI MANABILANG,2012,0,0,0,0
153637000,ARMM,LANAO DEL SUR,1ST,AMAI MANABILANG,2013,0,0,0,0
153637000,ARMM,LANAO DEL SUR,1ST,AMAI MANABILANG,2014,0,0,0,0
153637000,ARMM,LANAO DEL SUR,1ST,AMAI MANABILANG,2015,0,0,0,0
153637000,ARMM,LANAO DEL SUR,1ST,AMAI MANABILANG,2016,0,0,0,0
153601000,ARMM,LANAO DEL SUR,2ND,BACOLOD - KALAWI (BACOLOD GRANDE),2012,0,0,0,0
153601000,ARMM,LANAO DEL SUR,2ND,BACOLOD - KALAWI (BACOLOD GRANDE),2013,0,0,0,0
153601000,ARMM,LANAO DEL SUR,2ND,BACOLOD - KALAWI (BACOLOD GRANDE),2014,0,0,0,0
153601000,ARMM,LANAO DEL SUR,2ND,BACOLOD - KALAWI (BACOLOD GRANDE),2015,0,0,0,0
153601000,ARMM,LANAO DEL SUR,2ND,BACOLOD - KALAWI (BACOLOD GRANDE),2016,1,0,0,75000
153602000,ARMM,LANAO DEL SUR,2ND,BALABAGAN,2012,0,0,0,0
153602000,ARMM,LANAO DEL SUR,2ND,BALABAGAN,2013,0,0,0,0
153602000,ARMM,LANAO DEL SUR,2ND,BALABAGAN,2014,3,0,0,950000
153602000,ARMM,LANAO DEL SUR,2ND,BALABAGAN,2015,0,0,0,0
153602000,ARMM,LANAO DEL SUR,2ND,BALABAGAN,2016,0,0,0,0
153603000,ARMM,LANAO DEL SUR,2ND,BALINDONG (WATU),2012,0,0,0,0
153603000,ARMM,LANAO DEL SUR,2ND,BALINDONG (WATU),2013,0,0,0,0
153603000,ARMM,LANAO DEL SUR,2ND,BALINDONG (WATU),2014,1,0,0,50000
153603000,ARMM,LANAO DEL SUR,2ND,BALINDONG (WATU),2015,1,0,0,100000
153603000,ARMM,LANAO DEL SUR,2ND,BALINDONG (WATU),2016,1,0,0,100000
153604000,ARMM,LANAO DEL SUR,2ND,BAYANG,2012,0,0,0,0
153604000,ARMM,LANAO DEL SUR,2ND,BAYANG,2013,0,0,0,0
153604000,ARMM,LANAO DEL SUR,2ND,BAYANG,2014,0,0,0,0
153604000,ARMM,LANAO DEL SUR,2ND,BAYANG,2015,0,0,0,0
153604000,ARMM,LANAO DEL SUR,2ND,BAYANG,2016,1,0,0,400000
153605000,ARMM,LANAO DEL SUR,2ND,BINIDAYAN,2012,1,0,0,2400000
153605000,ARMM,LANAO DEL SUR,2ND,BINIDAYAN,2013,1,0,0,35000
153605000,ARMM,LANAO DEL SUR,2ND,BINIDAYAN,2014,6,0,0,0
153605000,ARMM,LANAO DEL SUR,2ND,BINIDAYAN,2015,0,0,0,0
153605000,ARMM,LANAO DEL SUR,2ND,BINIDAYAN,2016,0,0,0,0
153633000,ARMM,LANAO DEL SUR,1ST,BUADIPOSO-BUNTONG,2012,0,0,0,0
153633000,ARMM,LANAO DEL SUR,1ST,BUADIPOSO-BUNTONG,2013,1,0,0,300000
153633000,ARMM,LANAO DEL SUR,1ST,BUADIPOSO-BUNTONG,2014,0,0,0,0
153633000,ARMM,LANAO DEL SUR,1ST,BUADIPOSO-BUNTONG,2015,0,0,0,0
153633000,ARMM,LANAO DEL SUR,1ST,BUADIPOSO-BUNTONG,2016,0,0,0,0
153606000,ARMM,LANAO DEL SUR,1ST,BUBONG,2012,0,0,0,0
153606000,ARMM,LANAO DEL SUR,1ST,BUBONG,2013,0,0,0,0
153606000,ARMM,LANAO DEL SUR,1ST,BUBONG,2014,0,0,0,0
153606000,ARMM,LANAO DEL SUR,1ST,BUBONG,2015,0,0,0,0
153606000,ARMM,LANAO DEL SUR,1ST,BUBONG,2016,2,0,0,750000
153607000,ARMM,LANAO DEL SUR,2ND,BUTIG,2012,0,0,0,0
153607000,ARMM,LANAO DEL SUR,2ND,BUTIG,2013,0,0,0,0
153607000,ARMM,LANAO DEL SUR,2ND,BUTIG,2014,0,0,0,0
153607000,ARMM,LANAO DEL SUR,2ND,BUTIG,2015,0,0,0,0
153607000,ARMM,LANAO DEL SUR,2ND,BUTIG,2016,0,0,0,0
153632000,ARMM,LANAO DEL SUR,2ND,CALANOGAS,2012,0,0,0,0
153632000,ARMM,LANAO DEL SUR,2ND,CALANOGAS,2013,0,0,0,0
153632000,ARMM,LANAO DEL SUR,2ND,CALANOGAS,2014,0,0,0,0
153632000,ARMM,LANAO DEL SUR,2ND,CALANOGAS,2015,0,0,0,0
153632000,ARMM,LANAO DEL SUR,2ND,CALANOGAS,2016,0,0,0,0
153624000,ARMM,LANAO DEL SUR,1ST,DITSAAN-RAMAIN,2012,2,0,0,450000
153624000,ARMM,LANAO DEL SUR,1ST,DITSAAN-RAMAIN,2013,1,0,0,1300000
153624000,ARMM,LANAO DEL SUR,1ST,DITSAAN-RAMAIN,2014,1,0,0,2500000
153624000,ARMM,LANAO DEL SUR,1ST,DITSAAN-RAMAIN,2015,0,0,0,0
153624000,ARMM,LANAO DEL SUR,1ST,DITSAAN-RAMAIN,2016,1,0,0,500000
153609000,ARMM,LANAO DEL SUR,2ND,GANASSI,2012,0,0,0,0
153609000,ARMM,LANAO DEL SUR,2ND,GANASSI,2013,0,0,0,0
153609000,ARMM,LANAO DEL SUR,2ND,GANASSI,2014,0,0,0,0
153609000,ARMM,LANAO DEL SUR,2ND,GANASSI,2015,0,0,0,0
153609000,ARMM,LANAO DEL SUR,2ND,GANASSI,2016,1,0,0,750000
153610000,ARMM,LANAO DEL SUR,1ST,KAPAI,2012,0,0,0,0
153610000,ARMM,LANAO DEL SUR,1ST,KAPAI,2013,0,0,0,0
153610000,ARMM,LANAO DEL SUR,1ST,KAPAI,2014,0,0,0,0
153610000,ARMM,LANAO DEL SUR,1ST,KAPAI,2015,0,0,0,0
153610000,ARMM,LANAO DEL SUR,1ST,KAPAI,2016,0,0,0,0
153639000,ARMM,LANAO DEL SUR,2ND,KAPATAGAN,2012,0,0,0,0
153639000,ARMM,LANAO DEL SUR,2ND,KAPATAGAN,2013,0,0,0,0
153639000,ARMM,LANAO DEL SUR,2ND,KAPATAGAN,2014,0,0,0,0
153639000,ARMM,LANAO DEL SUR,2ND,KAPATAGAN,2015,1,0,0,500000
153639000,ARMM,LANAO DEL SUR,2ND,KAPATAGAN,2016,0,0,0,0
153611000,ARMM,LANAO DEL SUR,1ST,LUMBA-BAYABAO (MAGUING),2012,0,0,0,0
153611000,ARMM,LANAO DEL SUR,1ST,LUMBA-BAYABAO (MAGUING),2013,0,0,0,0
153611000,ARMM,LANAO DEL SUR,1ST,LUMBA-BAYABAO (MAGUING),2014,0,0,0,0
153611000,ARMM,LANAO DEL SUR,1ST,LUMBA-BAYABAO (MAGUING),2015,0,0,0,0
153611000,ARMM,LANAO DEL SUR,1ST,LUMBA-BAYABAO (MAGUING),2016,1,0,0,0
153641000,ARMM,LANAO DEL SUR,2ND,LUMBACA-UNAYAN,2012,0,0,0,0
153641000,ARMM,LANAO DEL SUR,2ND,LUMBACA-UNAYAN,2013,0,0,0,0
153641000,ARMM,LANAO DEL SUR,2ND,LUMBACA-UNAYAN,2014,0,0,0,0
153641000,ARMM,LANAO DEL SUR,2ND,LUMBACA-UNAYAN,2015,0,0,0,0
153641000,ARMM,LANAO DEL SUR,2ND,LUMBACA-UNAYAN,2016,0,0,0,0
153612000,ARMM,LANAO DEL SUR,2ND,LUMBATAN,2012,0,0,0,0
153612000,ARMM,LANAO DEL SUR,2ND,LUMBATAN,2013,0,0,0,0
153612000,ARMM,LANAO DEL SUR,2ND,LUMBATAN,2014,0,0,0,0
153612000,ARMM,LANAO DEL SUR,2ND,LUMBATAN,2015,0,0,0,0
153612000,ARMM,LANAO DEL SUR,2ND,LUMBATAN,2016,0,0,0,0
153636000,ARMM,LANAO DEL SUR,2ND,LUMBAYANAGUE,2012,0,0,0,0
153636000,ARMM,LANAO DEL SUR,2ND,LUMBAYANAGUE,2013,0,0,0,0
153636000,ARMM,LANAO DEL SUR,2ND,LUMBAYANAGUE,2014,0,0,0,0
153636000,ARMM,LANAO DEL SUR,2ND,LUMBAYANAGUE,2015,0,0,0,0
153636000,ARMM,LANAO DEL SUR,2ND,LUMBAYANAGUE,2016,0,0,0,0
153613000,ARMM,LANAO DEL SUR,2ND,MADALUM,2012,0,0,0,0
153613000,ARMM,LANAO DEL SUR,2ND,MADALUM,2013,0,0,0,0
153613000,ARMM,LANAO DEL SUR,2ND,MADALUM,2014,0,0,0,0
153613000,ARMM,LANAO DEL SUR,2ND,MADALUM,2015,0,0,0,0
153613000,ARMM,LANAO DEL SUR,2ND,MADALUM,2016,0,0,0,0
153614000,ARMM,LANAO DEL SUR,2ND,MADAMBA,2012,0,0,0,0
153614000,ARMM,LANAO DEL SUR,2ND,MADAMBA,2013,0,0,0,0
153614000,ARMM,LANAO DEL SUR,2ND,MADAMBA,2014,0,0,0,0
153614000,ARMM,LANAO DEL SUR,2ND,MADAMBA,2015,0,0,0,0
153614000,ARMM,LANAO DEL SUR,2ND,MADAMBA,2016,0,0,0,0
153634000,ARMM,LANAO DEL SUR,1ST,MAGUING,2012,0,0,0,0
153634000,ARMM,LANAO DEL SUR,1ST,MAGUING,2013,0,0,0,0
153634000,ARMM,LANAO DEL SUR,1ST,MAGUING,2014,0,0,0,0
153634000,ARMM,LANAO DEL SUR,1ST,MAGUING,2015,0,0,0,0
153634000,ARMM,LANAO DEL SUR,1ST,MAGUING,2016,0,0,0,0
153615000,ARMM,LANAO DEL SUR,2ND,MALABANG,2012,3,0,0,1730000
153615000,ARMM,LANAO DEL SUR,2ND,MALABANG,2013,4,0,0,3155000
153615000,ARMM,LANAO DEL SUR,2ND,MALABANG,2014,4,0,0,3050000
153615000,ARMM,LANAO DEL SUR,2ND,MALABANG,2015,1,0,0,650000
153615000,ARMM,LANAO DEL SUR,2ND,MALABANG,2016,1,0,0,300000
153616000,ARMM,LANAO DEL SUR,1ST,MARANTAO,2012,0,0,0,0
153616000,ARMM,LANAO DEL SUR,1ST,MARANTAO,2013,0,0,0,0
153616000,ARMM,LANAO DEL SUR,1ST,MARANTAO,2014,3,0,0,500000
153616000,ARMM,LANAO DEL SUR,1ST,MARANTAO,2015,0,0,0,0
153616000,ARMM,LANAO DEL SUR,1ST,MARANTAO,2016,1,0,0,40000
153617000,ARMM,LANAO DEL SUR,1ST,MARAWI CITY (CAPITAL),2012,15,22,3,4850000
153617000,ARMM,LANAO DEL SUR,1ST,MARAWI CITY (CAPITAL),2013,22,4,3,8426000
153617000,ARMM,LANAO DEL SUR,1ST,MARAWI CITY (CAPITAL),2014,6,1,0,1585000
153617000,ARMM,LANAO DEL SUR,1ST,MARAWI CITY (CAPITAL),2015,19,2,3,5290000
153617000,ARMM,LANAO DEL SUR,1ST,MARAWI CITY (CAPITAL),2016,6,5,0,1150000
153631000,ARMM,LANAO DEL SUR,2ND,MAROGONG,2012,0,0,0,0
153631000,ARMM,LANAO DEL SUR,2ND,MAROGONG,2013,0,0,0,0
153631000,ARMM,LANAO DEL SUR,2ND,MAROGONG,2014,1,0,0,6000000
153631000,ARMM,LANAO DEL SUR,2ND,MAROGONG,2015,0,0,0,0
153631000,ARMM,LANAO DEL SUR,2ND,MAROGONG,2016,0,0,0,0
153618000,ARMM,LANAO DEL SUR,1ST,MASIU,2012,0,0,0,0
